# StartTime = 06/15/2023 12:18:19.8284 PM
# FuelCalculationMethod = MassAirFlow
Time (sec), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Instant CO2 rate (lb/mile), Total CO2 (lbs), CO2 flow (lb/min), Engine RPM (RPM), Mass air flow rate (lb/min), Absolute load value (%), Mass air flow rate (lb/min).1, Engine Power (hp), Calculated load value (%), Time since engine start (sec), Ambient air temperature (°F), Intake manifold absolute pressure (inHg), Fuel system 1 status, Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Trip Duration (min), Ambient Temperature Sensor (°F), Blower Motor Speed Level, Compressor Speed (RPM), Compressor Target Speed (RPM), Room Temperature Sensor (°F), Engine Speed (RPM), Initial Intake Air Temperature (°F), Intake Air (°F), Hybrid battery pack remaining life (%), Hybrid/EV Battery System Voltage (V), Hybrid/EV Battery System Current (A), Traction Battery Pack Performance Retention Rate (%), Boost (psi), Acceleration (ft/s²), Accelerator Opening Angle % (%), Status of the Brake Pedal Load Sensing SW / OFF or ON, Status of the Brake Warning Light / OFF or ON, Status of the TRC(TRAC) Brake Ctrl / OFF or ON, Vehicle Speed (MPH), Adjusted Ambient Temperature (°F), Motor Actual Current (A), Motor Power Supply Voltage (V), Battery Voltage (V), Status of the A/C Signal / OFF or ON, Status of the Electric Fan Motor / OFF or ON, Aircon Consumption Power (kW), Battery Block Max Voltage (V), Cooling Fan 0 (%), Status of the Aircon Gate Status / OFF or ON, Status of the Aircon Request / No or Request, Status of the Main Battery Charging Request / No or Request, Battery Voltage (V).1, Status of the Engine Condition/ Stop or Run, Status of the Remote A/C Power Supply Condition/ OFF or ON
9.314,0.0,30.44813,0.4837835,0.0,11.15818,0.1580024,1341.25,0.718389,22.35294,0.9139875,6.63321,50.19608,39,68.0,0.0,2,0.0,0.0001215187,0.0,0.1544822,69.44,0,0,0,78.8,1309.25,79.25,77.0,71.37255,0,0,0,-8.702264,0.0,0.0,0,0,0,1.59071,68.144,-23.08,27.097,14.492,0,0,0.0,16.18896,0,1,0,0,14.4,0,0
10.313,0.0,30.44813,0.4837835,0.0,11.15818,0.1580024,1341.25,0.718389,22.35294,0.9139875,6.63321,50.19608,39,68.0,0.0,2,0.0,0.0001215187,0.0,0.1544822,69.44,0,0,0,78.8,1309.25,79.25,77.0,71.37255,0,0,0,-8.702264,0.0,0.0,0,0,0,1.59071,68.144,-23.08,27.097,14.492,0,0,0.0,16.18896,0,1,0,0,14.4,0,0
11.319,0.0,30.44813,0.4837835,0.0,11.15818,0.1580024,1341.25,0.718389,22.35294,0.9139875,6.63321,50.19608,39,68.0,0.0,2,0.0,0.0001215187,0.0,0.1544822,69.44,0,0,0,78.8,1309.25,79.25,77.0,71.37255,0,0,0,-8.702264,0.0,0.0,0,0,0,1.59071,68.144,-23.08,27.097,14.492,0,0,0.0,16.18896,0,1,0,0,14.4,0,0
12.314,0.0,30.44813,0.4837835,0.0,11.15818,0.1580024,1341.25,0.718389,22.35294,0.9139875,6.63321,50.19608,39,68.0,0.0,2,0.0,0.0001215187,0.0,0.1544822,69.44,0,0,0,78.8,1309.25,79.25,77.0,71.37255,0,0,0,-8.702264,0.0,0.0,0,0,0,1.59071,68.144,-23.08,27.097,14.492,0,0,0.0,16.18896,0,1,0,0,14.4,0,0
13.319,0.0,30.44813,0.4837835,0.0,11.15818,0.1580024,1341.25,0.718389,22.35294,0.9139875,6.63321,50.19608,39,68.0,0.0,2,0.0,0.0001215187,0.0,0.1544822,69.44,0,0,0,78.8,1309.25,79.25,77.0,71.37255,0,0,0,-8.702264,0.0,0.0,0,0,0,1.59071,68.144,-23.08,27.097,14.492,0,0,0.0,16.18896,0,1,0,0,14.4,0,0
14.319,0.0,30.44813,0.4837835,0.0,11.15818,0.1580024,1341.25,0.718389,22.35294,0.9139875,6.63321,50.19608,39,68.0,0.0,2,0.0,0.0001215187,0.0,0.1544822,69.44,0,0,0,78.8,1309.25,79.25,77.0,71.37255,0,0,0,-8.702264,0.0,0.0,0,0,0,1.59071,68.144,-23.08,27.097,14.492,0,0,0.0,16.18896,0,1,0,0,14.4,0,0
15.315,0.0,30.44813,0.4837835,0.0,11.15818,0.1580024,1341.25,0.718389,22.35294,0.9139875,6.63321,50.19608,39,68.0,0.0,2,0.0,0.0001215187,0.0,0.1544822,69.44,0,0,0,78.8,1309.25,79.25,77.0,71.37255,0,0,0,-8.702264,0.0,0.0,0,0,0,1.59071,68.144,-23.08,27.097,14.492,0,0,0.0,16.18896,0,1,0,0,14.4,0,0
16.319,5.355865,30.40534,0.4640679,3.658762,11.17723,0.1515633,1320.25,0.689283,21.96078,0.8624747,6.362886,49.80392,39,68.0,9.059978,2,0.005192371,0.001093812,4.74704,0.2613952,69.44,0,0,0,78.8,1316.25,79.25,77.0,71.37255,0,0,0,-8.557226,0.2423569,15.5,0,0,0,0.7953551,68.144,32.71,31.066,14.492,0,0,0.0,16.0498,0,1,0,0,14.4,0,0
17.315,5.355865,30.40534,0.4640679,3.658762,11.17723,0.1515633,1320.25,0.689283,21.96078,0.8624747,6.362886,49.80392,39,68.0,9.059978,2,0.005192371,0.001093812,4.74704,0.2613952,69.44,0,0,0,78.8,1316.25,79.25,77.0,71.37255,0,0,0,-8.557226,0.2423569,15.5,0,0,0,0.7953551,68.144,32.71,31.066,14.492,0,0,0.0,16.0498,0,1,0,0,14.4,0,0
18.316,5.355865,30.40534,0.4640679,3.658762,11.17723,0.1515633,1320.25,0.689283,21.96078,0.8624747,6.362886,49.80392,39,68.0,9.059978,2,0.005192371,0.001093812,4.74704,0.2613952,69.44,0,0,0,78.8,1316.25,79.25,77.0,71.37255,0,0,0,-8.557226,0.2423569,15.5,0,0,0,0.7953551,68.144,32.71,31.066,14.492,0,0,0.0,16.0498,0,1,0,0,14.4,0,0
19.316,5.355865,30.40534,0.4640679,3.658762,11.17723,0.1515633,1320.25,0.689283,21.96078,0.8624747,6.362886,49.80392,39,68.0,9.059978,2,0.005192371,0.001093812,4.74704,0.2613952,69.44,0,0,0,78.8,1316.25,79.25,77.0,71.37255,0,0,0,-8.557226,0.2423569,15.5,0,0,0,0.7953551,68.144,32.71,31.066,14.492,0,0,0.0,16.0498,0,1,0,0,14.4,0,0
20.32,5.355865,30.40534,0.4640679,3.658762,11.17723,0.1515633,1320.25,0.689283,21.96078,0.8624747,6.362886,49.80392,39,68.0,9.059978,2,0.005192371,0.001093812,4.74704,0.2613952,69.44,0,0,0,78.8,1316.25,79.25,77.0,71.37255,0,0,0,-8.557226,0.2423569,15.5,0,0,0,0.7953551,68.144,32.71,31.066,14.492,0,0,0.0,16.0498,0,1,0,0,14.4,0,0
21.325,5.355865,30.40534,0.4640679,3.658762,11.17723,0.1515633,1320.25,0.689283,21.96078,0.8624747,6.362886,49.80392,39,68.0,9.059978,2,0.005192371,0.001093812,4.74704,0.2613952,69.44,0,0,0,78.8,1316.25,79.25,77.0,71.37255,0,0,0,-8.557226,0.2423569,15.5,0,0,0,0.7953551,68.144,32.71,31.066,14.492,0,0,0.0,16.0498,0,1,0,0,14.4,0,0
22.319,11.41162,30.3689,0.5989581,1.717182,11.1987,0.1956181,1295.25,0.890379,29.01961,1.019711,8.212381,59.21569,39,68.0,11.88935,2,0.01767114,0.002189294,8.071614,0.3708892,69.44,0,0,0,78.8,1304.5,79.25,77.0,71.37255,0,0,0,-7.396924,0.7276679,40.5,0,0,0,16.70246,68.144,-0.04,27.048,14.472,0,0,0.0,15.13916,0,1,0,0,14.4,0,0
23.323,11.41162,30.3689,0.5989581,1.717182,11.1987,0.1956181,1295.25,0.890379,29.01961,1.019711,8.212381,59.21569,39,68.0,11.88935,2,0.01767114,0.002189294,8.071614,0.3708892,69.44,0,0,0,78.8,1304.5,79.25,77.0,71.37255,0,0,0,-7.396924,0.7276679,40.5,0,0,0,16.70246,68.144,-0.04,27.048,14.472,0,0,0.0,15.13916,0,1,0,0,14.4,0,0
24.323,11.41162,30.3689,0.5989581,1.717182,11.1987,0.1956181,1295.25,0.890379,29.01961,1.019711,8.212381,59.21569,39,68.0,11.88935,2,0.01767114,0.002189294,8.071614,0.3708892,69.44,0,0,0,78.8,1304.5,79.25,77.0,71.37255,0,0,0,-7.396924,0.7276679,40.5,0,0,0,16.70246,68.144,-0.04,27.048,14.472,0,0,0.0,15.13916,0,1,0,0,14.4,0,0
25.318,11.41162,30.3689,0.5989581,1.717182,11.1987,0.1956181,1295.25,0.890379,29.01961,1.019711,8.212381,59.21569,39,68.0,11.88935,2,0.01767114,0.002189294,8.071614,0.3708892,69.44,0,0,0,78.8,1304.5,79.25,77.0,71.37255,0,0,0,-7.396924,0.7276679,40.5,0,0,0,16.70246,68.144,-0.04,27.048,14.472,0,0,0.0,15.13916,0,1,0,0,14.4,0,0
26.309,11.41162,30.3689,0.5989581,1.717182,11.1987,0.1956181,1295.25,0.890379,29.01961,1.019711,8.212381,59.21569,39,68.0,11.88935,2,0.01767114,0.002189294,8.071614,0.3708892,69.44,0,0,0,78.8,1304.5,79.25,77.0,71.37255,0,0,0,-7.396924,0.7276679,40.5,0,0,0,16.70246,68.144,-0.04,27.048,14.472,0,0,0.0,15.13916,0,1,0,0,14.4,0,0
27.317,11.41162,30.3689,0.5989581,1.717182,11.1987,0.1956181,1295.25,0.890379,29.01961,1.019711,8.212381,59.21569,39,68.0,11.88935,2,0.01767114,0.002189294,8.071614,0.3708892,69.44,0,0,0,78.8,1304.5,79.25,77.0,71.37255,0,0,0,-7.396924,0.7276679,40.5,0,0,0,16.70246,68.144,-0.04,27.048,14.472,0,0,0.0,15.13916,0,1,0,0,14.4,0,0
28.318,11.41162,30.3689,0.5989581,1.717182,11.1987,0.1956181,1295.25,0.890379,29.01961,1.019711,8.212381,59.21569,39,68.0,11.88935,2,0.01767114,0.002189294,8.071614,0.3708892,69.44,0,0,0,78.8,1304.5,79.25,77.0,71.37255,0,0,0,-7.396924,0.7276679,40.5,0,0,0,16.70246,68.144,-0.04,27.048,14.472,0,0,0.0,15.13916,0,1,0,0,14.4,0,0
29.318,11.41162,30.3689,0.5989581,1.717182,11.1987,0.1956181,1295.25,0.890379,29.01961,1.019711,8.212381,59.21569,39,68.0,11.88935,2,0.01767114,0.002189294,8.071614,0.3708892,69.44,0,0,0,78.8,1304.5,79.25,77.0,71.37255,0,0,0,-7.396924,0.7276679,40.5,0,0,0,16.70246,68.144,-0.04,27.048,14.472,0,0,0.0,15.13916,0,1,0,0,14.4,0,0
30.32,11.41162,30.3689,0.5989581,1.717182,11.1987,0.1956181,1295.25,0.890379,29.01961,1.019711,8.212381,59.21569,39,68.0,11.88935,2,0.01767114,0.002189294,8.071614,0.3708892,69.44,0,0,0,78.8,1304.5,79.25,77.0,71.37255,0,0,0,-7.396924,0.7276679,40.5,0,0,0,16.70246,68.144,-0.04,27.048,14.472,0,0,0.0,15.13916,0,1,0,0,14.4,0,0
31.317,55.07346,30.39739,0.3610428,0.3558127,11.21158,0.1179156,1368.75,0.537138,17.64706,0.7336683,4.950298,43.13726,39,68.0,7.310913,2,0.05395541,0.002847064,18.95124,0.5068586,69.44,0,0,0,78.8,1575.0,79.25,77.0,71.37255,0,0,0,-9.572491,1.94195,24.5,0,0,0,19.88388,68.144,-2.7,27.048,14.492,0,0,0.0,15.94971,0,1,0,0,14.4,0,0
32.32,55.07346,30.39739,0.3610428,0.3558127,11.21158,0.1179156,1368.75,0.537138,17.64706,0.7336683,4.950298,43.13726,39,68.0,7.310913,2,0.05395541,0.002847064,18.95124,0.5068586,69.44,0,0,0,78.8,1575.0,79.25,77.0,71.37255,0,0,0,-9.572491,1.94195,24.5,0,0,0,19.88388,68.144,-2.7,27.048,14.492,0,0,0.0,15.94971,0,1,0,0,14.4,0,0
33.317,55.07346,30.39739,0.3610428,0.3558127,11.21158,0.1179156,1368.75,0.537138,17.64706,0.7336683,4.950298,43.13726,39,68.0,7.310913,2,0.05395541,0.002847064,18.95124,0.5068586,69.44,0,0,0,78.8,1575.0,79.25,77.0,71.37255,0,0,0,-9.572491,1.94195,24.5,0,0,0,19.88388,68.144,-2.7,27.048,14.492,0,0,0.0,15.94971,0,1,0,0,14.4,0,0
34.319,55.07346,30.39739,0.3610428,0.3558127,11.21158,0.1179156,1368.75,0.537138,17.64706,0.7336683,4.950298,43.13726,39,68.0,7.310913,2,0.05395541,0.002847064,18.95124,0.5068586,69.44,0,0,0,78.8,1575.0,79.25,77.0,71.37255,0,0,0,-9.572491,1.94195,24.5,0,0,0,19.88388,68.144,-2.7,27.048,14.492,0,0,0.0,15.94971,0,1,0,0,14.4,0,0
35.315,55.07346,30.39739,0.3610428,0.3558127,11.21158,0.1179156,1368.75,0.537138,17.64706,0.7336683,4.950298,43.13726,39,68.0,7.310913,2,0.05395541,0.002847064,18.95124,0.5068586,69.44,0,0,0,78.8,1575.0,79.25,77.0,71.37255,0,0,0,-9.572491,1.94195,24.5,0,0,0,19.88388,68.144,-2.7,27.048,14.492,0,0,0.0,15.94971,0,1,0,0,14.4,0,0
36.318,55.07346,30.39739,0.3610428,0.3558127,11.21158,0.1179156,1368.75,0.537138,17.64706,0.7336683,4.950298,43.13726,39,68.0,7.310913,2,0.05395541,0.002847064,18.95124,0.5068586,69.44,0,0,0,78.8,1575.0,79.25,77.0,71.37255,0,0,0,-9.572491,1.94195,24.5,0,0,0,19.88388,68.144,-2.7,27.048,14.492,0,0,0.0,15.94971,0,1,0,0,14.4,0,0
37.316,55.07346,30.39739,0.3610428,0.3558127,11.21158,0.1179156,1368.75,0.537138,17.64706,0.7336683,4.950298,43.13726,39,68.0,7.310913,2,0.05395541,0.002847064,18.95124,0.5068586,69.44,0,0,0,78.8,1575.0,79.25,77.0,71.37255,0,0,0,-9.572491,1.94195,24.5,0,0,0,19.88388,68.144,-2.7,27.048,14.492,0,0,0.0,15.94971,0,1,0,0,14.4,0,0
38.318,55.07346,30.39739,0.3610428,0.3558127,11.21158,0.1179156,1368.75,0.537138,17.64706,0.7336683,4.950298,43.13726,39,68.0,7.310913,2,0.05395541,0.002847064,18.95124,0.5068586,69.44,0,0,0,78.8,1575.0,79.25,77.0,71.37255,0,0,0,-9.572491,1.94195,24.5,0,0,0,19.88388,68.144,-2.7,27.048,14.492,0,0,0.0,15.94971,0,1,0,0,14.4,0,0
39.317,55.07346,30.39739,0.3610428,0.3558127,11.21158,0.1179156,1368.75,0.537138,17.64706,0.7336683,4.950298,43.13726,39,68.0,7.310913,2,0.05395541,0.002847064,18.95124,0.5068586,69.44,0,0,0,78.8,1575.0,79.25,77.0,71.37255,0,0,0,-9.572491,1.94195,24.5,0,0,0,19.88388,68.144,-2.7,27.048,14.492,0,0,0.0,15.94971,0,1,0,0,14.4,0,0
40.314,47.65491,30.42151,0.3520523,0.4112029,11.22739,0.1149793,1462.5,0.523908,14.90196,0.6859295,4.827029,38.43137,39,68.0,6.747924,2,0.09229626,0.003653848,25.26001,0.6669435,68.81,0,0,0,78.8,1417.0,79.25,77.0,71.37255,0,0,0,-10.15264,1.179707,0.0,0,0,0,4.772131,68.144,-25.01,27.146,14.511,0,0,0.0,15.67993,0,1,0,0,14.4,0,0
41.323,47.65491,30.42151,0.3520523,0.4112029,11.22739,0.1149793,1462.5,0.523908,14.90196,0.6859295,4.827029,38.43137,39,68.0,6.747924,2,0.09229626,0.003653848,25.26001,0.6669435,68.81,0,0,0,78.8,1417.0,79.25,77.0,71.37255,0,0,0,-10.15264,1.179707,0.0,0,0,0,4.772131,68.144,-25.01,27.146,14.511,0,0,0.0,15.67993,0,1,0,0,14.4,0,0
42.31,47.65491,30.42151,0.3520523,0.4112029,11.22739,0.1149793,1462.5,0.523908,14.90196,0.6859295,4.827029,38.43137,39,68.0,6.747924,2,0.09229626,0.003653848,25.26001,0.6669435,68.81,0,0,0,78.8,1417.0,79.25,77.0,71.37255,0,0,0,-10.15264,1.179707,0.0,0,0,0,4.772131,68.144,-25.01,27.146,14.511,0,0,0.0,15.67993,0,1,0,0,14.4,0,0
43.317,47.65491,30.42151,0.3520523,0.4112029,11.22739,0.1149793,1462.5,0.523908,14.90196,0.6859295,4.827029,38.43137,39,68.0,6.747924,2,0.09229626,0.003653848,25.26001,0.6669435,68.81,0,0,0,78.8,1417.0,79.25,77.0,71.37255,0,0,0,-10.15264,1.179707,0.0,0,0,0,4.772131,68.144,-25.01,27.146,14.511,0,0,0.0,15.67993,0,1,0,0,14.4,0,0
44.318,47.65491,30.42151,0.3520523,0.4112029,11.22739,0.1149793,1462.5,0.523908,14.90196,0.6859295,4.827029,38.43137,39,68.0,6.747924,2,0.09229626,0.003653848,25.26001,0.6669435,68.81,0,0,0,78.8,1417.0,79.25,77.0,71.37255,0,0,0,-10.15264,1.179707,0.0,0,0,0,4.772131,68.144,-25.01,27.146,14.511,0,0,0.0,15.67993,0,1,0,0,14.4,0,0
45.315,47.65491,30.42151,0.3520523,0.4112029,11.22739,0.1149793,1462.5,0.523908,14.90196,0.6859295,4.827029,38.43137,39,68.0,6.747924,2,0.09229626,0.003653848,25.26001,0.6669435,68.81,0,0,0,78.8,1417.0,79.25,77.0,71.37255,0,0,0,-10.15264,1.179707,0.0,0,0,0,4.772131,68.144,-25.01,27.146,14.511,0,0,0.0,15.67993,0,1,0,0,14.4,0,0
46.32,47.65491,30.42151,0.3520523,0.4112029,11.22739,0.1149793,1462.5,0.523908,14.90196,0.6859295,4.827029,38.43137,39,68.0,6.747924,2,0.09229626,0.003653848,25.26001,0.6669435,68.81,0,0,0,78.8,1417.0,79.25,77.0,71.37255,0,0,0,-10.15264,1.179707,0.0,0,0,0,4.772131,68.144,-25.01,27.146,14.511,0,0,0.0,15.67993,0,1,0,0,14.4,0,0
47.318,47.65491,30.42151,0.3520523,0.4112029,11.22739,0.1149793,1462.5,0.523908,14.90196,0.6859295,4.827029,38.43137,39,68.0,6.747924,2,0.09229626,0.003653848,25.26001,0.6669435,68.81,0,0,0,78.8,1417.0,79.25,77.0,71.37255,0,0,0,-10.15264,1.179707,0.0,0,0,0,4.772131,68.144,-25.01,27.146,14.511,0,0,0.0,15.67993,0,1,0,0,14.4,0,0
48.318,47.65491,30.42151,0.3520523,0.4112029,11.22739,0.1149793,1462.5,0.523908,14.90196,0.6859295,4.827029,38.43137,39,68.0,6.747924,2,0.09229626,0.003653848,25.26001,0.6669435,68.81,0,0,0,78.8,1417.0,79.25,77.0,71.37255,0,0,0,-10.15264,1.179707,0.0,0,0,0,4.772131,68.144,-25.01,27.146,14.511,0,0,0.0,15.67993,0,1,0,0,14.4,0,0
49.32,7.343565,30.26696,1.438444,2.668436,11.303,0.469792,1660.0,2.149875,54.90196,2.363484,19.72267,94.90196,39,68.0,25.91532,2,0.120543,0.00751322,16.04413,0.8067722,68.81,0,0,0,78.8,2042.0,79.25,75.2,71.37255,0,0,0,-1.885491,-0.7502806,43.5,0,0,0,24.65601,68.144,0.8,27.048,14.472,0,0,0.0,15.40894,0,1,0,0,14.4,0,0
50.313,7.343565,30.26696,1.438444,2.668436,11.303,0.469792,1660.0,2.149875,54.90196,2.363484,19.72267,94.90196,39,68.0,25.91532,2,0.120543,0.00751322,16.04413,0.8067722,68.81,0,0,0,78.8,2042.0,79.25,75.2,71.37255,0,0,0,-1.885491,-0.7502806,43.5,0,0,0,24.65601,68.144,0.8,27.048,14.472,0,0,0.0,15.40894,0,1,0,0,14.4,0,0
51.319,7.343565,30.26696,1.438444,2.668436,11.303,0.469792,1660.0,2.149875,54.90196,2.363484,19.72267,94.90196,39,68.0,25.91532,2,0.120543,0.00751322,16.04413,0.8067722,68.81,0,0,0,78.8,2042.0,79.25,75.2,71.37255,0,0,0,-1.885491,-0.7502806,43.5,0,0,0,24.65601,68.144,0.8,27.048,14.472,0,0,0.0,15.40894,0,1,0,0,14.4,0,0
52.318,7.343565,30.26696,1.438444,2.668436,11.303,0.469792,1660.0,2.149875,54.90196,2.363484,19.72267,94.90196,39,68.0,25.91532,2,0.120543,0.00751322,16.04413,0.8067722,68.81,0,0,0,78.8,2042.0,79.25,75.2,71.37255,0,0,0,-1.885491,-0.7502806,43.5,0,0,0,24.65601,68.144,0.8,27.048,14.472,0,0,0.0,15.40894,0,1,0,0,14.4,0,0
53.316,7.343565,30.26696,1.438444,2.668436,11.303,0.469792,1660.0,2.149875,54.90196,2.363484,19.72267,94.90196,39,68.0,25.91532,2,0.120543,0.00751322,16.04413,0.8067722,68.81,0,0,0,78.8,2042.0,79.25,75.2,71.37255,0,0,0,-1.885491,-0.7502806,43.5,0,0,0,24.65601,68.144,0.8,27.048,14.472,0,0,0.0,15.40894,0,1,0,0,14.4,0,0
54.317,7.343565,30.26696,1.438444,2.668436,11.303,0.469792,1660.0,2.149875,54.90196,2.363484,19.72267,94.90196,39,68.0,25.91532,2,0.120543,0.00751322,16.04413,0.8067722,68.81,0,0,0,78.8,2042.0,79.25,75.2,71.37255,0,0,0,-1.885491,-0.7502806,43.5,0,0,0,24.65601,68.144,0.8,27.048,14.472,0,0,0.0,15.40894,0,1,0,0,14.4,0,0
55.32,7.343565,30.26696,1.438444,2.668436,11.303,0.469792,1660.0,2.149875,54.90196,2.363484,19.72267,94.90196,39,68.0,25.91532,2,0.120543,0.00751322,16.04413,0.8067722,68.81,0,0,0,78.8,2042.0,79.25,75.2,71.37255,0,0,0,-1.885491,-0.7502806,43.5,0,0,0,24.65601,68.144,0.8,27.048,14.472,0,0,0.0,15.40894,0,1,0,0,14.4,0,0
56.317,545.9677,30.36613,0.04780062,0.03589194,11.30517,0.01561155,114.0,0.071442,32.94118,0.05919597,0.6553996,0.0,39,68.0,0.7587258,1,0.1811156,0.007623865,23.7564,0.9267418,68.81,0,0,0,78.8,0.0,79.25,77.0,71.37255,0,0,0,-9.717528,0.8900249,0.0,0,0,0,19.08852,68.144,0.15,27.048,14.023,0,0,0.0,17.89917,0,1,0,0,13.6,0,0
57.347,545.9677,30.36613,0.04780062,0.03589194,11.30517,0.01561155,114.0,0.071442,32.94118,0.05919597,0.6553996,0.0,39,68.0,0.7587258,1,0.1811156,0.007623865,23.7564,0.9267418,68.81,0,0,0,78.8,0.0,79.25,77.0,71.37255,0,0,0,-9.717528,0.8900249,0.0,0,0,0,19.08852,68.144,0.15,27.048,14.023,0,0,0.0,17.89917,0,1,0,0,13.6,0,0
